Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_True
-0.3934940355922034,-0.4045239968667137,1.1823532398033463,-0.1367394771527312,-0.2846325030942282,-0.34907457985580886,-0.26174401728557956,-0.19634121789147882,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,0.024618606598282904,False,False,False,False,False,True,False,False,False,False,True,False
-0.3934940355922034,-0.37638900839767403,1.9705887330055771,-0.04642697079150374,2.742651181296031,1.1349232329255314,-0.30035500835708095,-0.6363105580702013,0.7039013958910539,3.711767634820365,0.9675256038702874,-0.21117340480322244,0.3585899592553735,2.3300420447514125,False,False,False,False,False,True,False,False,False,False,True,False
-0.3934940355922034,-0.3932700014790978,-0.3941177466011154,-0.24511448478620415,-0.5761487097392161,-0.5149459936480861,-0.459088990667826,-0.4945121589000104,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,1.6387677942517562,-0.4876977129913015,False,False,False,False,False,False,True,False,False,False,True,False
0.5029090053042157,-0.2766035826462367,-0.3941177466011154,-0.24511448478620415,-0.44160276821076017,-0.4871563778131723,-0.459088990667826,-0.08701185476597986,0.11919904710159321,-0.3083120741961687,0.9675256038702874,-0.21117340480322244,0.3585899592553735,-0.4876977129913015,False,False,False,True,False,False,False,False,False,False,True,True
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.19493520874192422,0.246309362348142,-0.459088990667826,-0.3586787172313447,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,0.9486342037596869,1.6387677942517562,-0.4876977129913015,False,False,False,False,True,False,False,False,False,False,True,False
-0.0946930219600637,-0.13161460871702893,2.758824226207808,-0.03197696977370735,-0.4640270917988361,-0.06928289525854174,-0.459088990667826,-0.33548764589707813,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,-0.4876977129913015,True,False,False,False,False,False,False,False,False,False,False,False
-0.6922950492243432,-0.4382859830295613,1.9705887330055771,0.15515054340675594,0.09658099790306368,-0.08870061914636719,-0.24656365065711533,-0.09735391406170188,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,-0.4876977129913015,False,False,False,False,False,False,True,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.4864514153869121,-0.41832561637021437,-0.044664567286329636,0.36024455674681743,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.49486193074221496,1.8177257251618282,False,False,False,False,False,True,False,False,False,False,True,True
1.6981130598327745,0.710224439358465,-0.3941177466011154,-0.24511448478620415,-0.37432979744653216,-0.4336448258709109,-0.459088990667826,-0.6357510223979517,0.6478212022591706,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.9215878757410092,-0.4876977129913015,False,False,False,False,False,False,True,False,False,False,False,False
-0.0946930219600637,-0.3988969991729058,-0.3941177466011154,-0.24511448478620415,-0.5088757389749882,-0.3981695678308234,-0.459088990667826,-0.7972008370115873,-0.31471247488832593,-0.3083120741961687,0.9675256038702874,-0.21117340480322244,1.212041849252962,-0.4876977129913015,False,False,False,False,True,False,False,False,False,False,True,True
1.6981130598327745,0.02791077590242594,-0.3941177466011154,-0.24511448478620415,1.1729485301307114,0.5654160579086464,-0.4061085994007545,-0.3586787172313447,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,1.6387677942517562,-0.2315395531965093,False,False,False,True,False,False,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.6434216805034441,-0.5415777088232119,1.6130331262396558,1.4270339424829106,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.9215878757410092,-0.2315395531965093,False,False,False,False,False,False,True,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.32948115027038016,-0.08104201973683395,-0.459088990667826,-0.6137805436522095,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,0.9486342037596869,-0.9215878757410092,-0.4876977129913015,False,False,False,False,False,False,True,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.6882703276795961,-0.6125956159568806,3.685155243147138,3.282319837071932,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,4.428057029448414,-0.0681359857434207,-0.2315395531965093,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.4864514153869121,-0.5361741724108675,1.4058209145489073,1.125549994265479,-0.31471247488832593,1.7017277803120983,-1.228946791199106,-0.791077209084677,-0.9215878757410092,-0.4876977129913015,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.32948115027038016,-0.4629262343940203,-0.459088990667826,-0.6311738419349178,-0.31471247488832593,1.7017277803120983,-0.13071059366440932,-0.21117340480322244,-0.0681359857434207,-0.4876977129913015,False,False,False,False,False,True,False,False,False,False,True,False
1.100511032568495,-0.2554085579808035,1.1823532398033463,0.20644804701993316,1.0832512357784074,2.0754357741186885e-05,-0.34068200663847814,-0.31975085121881985,0.08615562961804567,3.711767634820365,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,0.024618606598282904,False,False,False,False,False,True,False,False,False,False,True,False
-0.3934940355922034,-0.4045239968667137,-0.3941177466011154,-0.24511448478620415,-0.37432979744653216,-0.3146291795047488,-0.459088990667826,-0.3586787172313447,3.088894871809755,-0.3083120741961687,-1.228946791199106,-0.791077209084677,0.3585899592553735,-0.4876977129913015,True,False,False,False,False,False,False,False,False,False,False,False
-0.6922950492243432,-0.4382859830295613,0.3941177466011154,-0.24511448478620415,0.5674917932526595,8.762852438036741e-05,-0.313676909380112,-0.32206123178314144,0.5992037388381323,2.7067477075662314,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,0.5369349261878673,False,False,False,False,False,True,False,False,False,False,True,False
0.8017100189363554,0.1860294110984289,-0.3941177466011154,-0.24511448478620415,-0.19493520874192422,-0.3819160734013226,0.03822031738996964,0.012378444988886548,-0.31471247488832593,-0.3083120741961687,0.9675256038702874,-0.21117340480322244,2.0654937392505506,1.8177257251618282,False,False,False,False,False,False,True,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.5313000625630641,-0.5665369008230883,-0.459088990667826,0.1515248938664522,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.0681359857434207,-0.7438558727860937,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.41917844462268417,-0.5234372651531987,0.49727506010159306,0.3923552837462428,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.0681359857434207,-0.7438558727860937,True,False,False,False,False,False,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.4640270917988361,-0.43119117925674855,-0.459088990667826,-0.2659144318942785,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,-0.7438558727860937,True,False,False,False,False,False,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.37432979744653216,-0.535196389631491,-0.459088990667826,-0.6137805436522095,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,1.6387677942517562,4.123149163314958,False,False,False,False,False,False,True,False,False,False,True,False
1.100511032568495,-0.24471726236256838,-0.3941177466011154,-0.24511448478620415,0.27597558660767163,0.32430898177977746,0.14527996700392992,0.2674802714097512,0.49362016789433866,2.7067477075662314,-0.13071059366440932,-0.21117340480322244,-0.0681359857434207,0.5369349261878673,False,False,False,False,False,True,False,False,False,False,True,False
0.5029090053042157,-0.32537089595505875,0.3941177466011154,1.1233006115991144,-0.4864514153869121,-0.45966695842845684,-0.459088990667826,-0.29573151764634514,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,0.024618606598282904,False,False,False,False,False,False,True,False,False,False,True,False
0.5029090053042157,-0.21320607527724397,1.1823532398033463,0.8097355895129326,0.5450674696645835,0.8627767131567956,-0.459088990667826,-0.6739201089480412,4.250373422332581,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.49486193074221496,-0.4876977129913015,False,False,False,False,True,False,False,False,False,False,True,True
-0.3934940355922034,-0.1006661214010853,0.3941177466011154,-0.1367394771527312,-0.12766223797769624,-0.2677127601613667,-0.459088990667826,-0.8117966239087776,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.0681359857434207,0.024618606598282904,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,1.9705887330055771,0.22451054829217865,-0.37432979744653216,0.3948379975237579,-0.459088990667826,-0.7616236312351462,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.9215878757410092,-0.7438558727860937,False,False,False,False,True,False,False,False,False,False,True,True
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.6209973569153681,-0.35271124564889,-0.459088990667826,0.1515248938664522,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,-0.7438558727860937,False,False,False,False,True,False,False,False,False,False,True,False
0.5029090053042157,-0.12317411217631703,1.1823532398033463,0.6218855762815795,0.09658099790306368,-0.0986206671436478,-0.459088990667826,-0.5844943781066116,0.7205601448745185,0.6967078530579648,-0.13071059366440932,-0.21117340480322244,-0.0681359857434207,-0.7438558727860937,False,True,False,False,False,False,False,False,False,False,True,False
-0.0946930219600637,0.0643924775985241,-0.3941177466011154,-0.24511448478620415,-0.21735953233000022,-0.3539935134337353,-0.459088990667826,-0.5018584022585116,-0.31471247488832593,-0.3083120741961687,0.9675256038702874,-0.21117340480322244,-0.49486193074221496,-0.4876977129913015,False,False,False,False,False,False,False,False,True,False,True,True
2.5945161007291935,0.32886136903868696,1.1823532398033463,0.27869805210891513,1.0832512357784074,0.1863582899293113,-0.4125244489476716,-0.6932927792817093,1.1893975191160988,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.0681359857434207,0.024618606598282904,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,0.3941177466011154,-0.24511448478620415,0.4105215281361276,-0.03855502982066078,-0.29656961423147205,-0.5646700175505042,-0.31471247488832593,-0.3083120741961687,0.9675256038702874,-0.21117340480322244,1.212041849252962,0.024618606598282904,False,False,False,False,False,True,False,False,False,False,True,True
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.5088757389749882,-0.37072303369003784,0.31795680317247965,0.4993910056243831,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,0.9486342037596869,-0.9215878757410092,-0.7438558727860937,True,False,False,False,False,False,False,False,False,False,True,False
-0.3934940355922034,-0.324620629614641,-0.3941177466011154,-0.24511448478620415,-0.5761487097392161,0.19083305518140659,0.13294590875769213,0.30061036437071786,-0.31471247488832593,-0.3083120741961687,2.0657618014049843,-0.21117340480322244,-0.0681359857434207,-0.7438558727860937,False,False,False,False,False,False,True,False,False,False,True,True
2.893317114361333,2.2814295687900397,0.3941177466011154,-0.24511448478620415,-0.5985730333272921,-0.5295698501462675,-0.459088990667826,-0.3586787172313447,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.0681359857434207,-0.4876977129913015,True,False,False,False,False,False,False,False,False,False,True,True
-0.3934940355922034,-0.33137302684721054,-0.3941177466011154,-0.24511448478620415,-0.4640270917988361,-0.3543837688241394,-0.11373529760950532,-0.19634121789147882,2.6390525056289014,-0.3083120741961687,-0.13071059366440932,0.9486342037596869,0.3585899592553735,-0.4876977129913015,False,False,False,False,False,True,False,False,False,False,True,False
-0.3934940355922034,-0.4129644934074256,1.9705887330055771,0.19561054625658586,2.540832269003347,2.257879465636805,-0.40337594691664036,-0.6442977168975094,-0.18942595914942728,4.716787562074498,0.9675256038702874,-0.21117340480322244,-0.0681359857434207,1.8177257251618282,False,False,False,False,False,True,False,False,False,False,True,True
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.5761487097392161,-0.42501570907121217,1.1525615493093757,0.6153463622957159,-0.31471247488832593,2.7067477075662314,0.9675256038702874,-0.21117340480322244,0.3585899592553735,-0.2315395531965093,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.6434216805034441,-0.5410630863077506,-0.459088990667826,-0.3586787172313447,6.462577889271516,-0.3083120741961687,-0.13071059366440932,4.428057029448414,-0.9215878757410092,-0.4876977129913015,True,False,False,False,False,False,False,False,False,False,True,False
0.5029090053042157,0.2949118164736125,1.1823532398033463,-0.20898948224171318,0.9487052942499514,0.36696261109805967,-0.3554828848224519,-0.49326977597868127,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,2.4922196842493447,2.3300420447514125,False,False,False,False,False,False,False,False,False,False,True,False
1.3993120462006348,1.175724521956781,-0.3941177466011154,-0.24511448478620415,0.3880972045480516,0.15609358475534563,-0.3473842856256154,-0.5633276161667228,-0.31471247488832593,-0.3083120741961687,0.9675256038702874,-0.21117340480322244,-0.0681359857434207,1.561567565367036,True,False,False,False,False,False,False,False,False,False,True,True
0.204107991672076,-0.2800266728912132,-0.3941177466011154,-0.24511448478620415,0.4105215281361276,-0.08150089165132789,-0.2933192213152275,-0.5970829706217803,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,-0.4876977129913015,False,False,False,False,False,False,True,False,False,False,True,True
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,0.00688370355075971,-0.18667024037390603,-0.459088990667826,-0.8798318035877782,2.596003633692907,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,1.6387677942517562,-0.4876977129913015,False,False,False,False,True,False,False,False,False,False,True,False
-0.0946930219600637,-0.015979806109275924,-0.3941177466011154,-0.24511448478620415,1.6662836490683832,1.51957564701993,-0.050641852187203296,-0.07793294599804342,-0.07598755025855869,-0.3083120741961687,0.9675256038702874,-0.21117340480322244,-0.9215878757410092,-0.7438558727860937,False,False,False,False,False,False,False,False,False,False,True,False
-0.0946930219600637,0.7321295372824888,0.3941177466011154,0.11613554065870568,-0.037964943625392274,0.1396109609806926,-0.459088990667826,-0.4485441369145981,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,1.5285380080411415,-0.9215878757410092,-0.2315395531965093,False,False,False,False,True,False,False,False,False,False,True,False
0.8017100189363554,0.5470013131562078,-0.3941177466011154,-0.24511448478620415,-0.12766223797769624,-0.2958148254027231,-0.459088990667826,-0.8485901643926205,3.0270677119745266,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.9215878757410092,-0.2315395531965093,False,False,False,False,False,False,False,False,True,False,False,True
-0.3934940355922034,-0.18225758796130032,1.9705887330055771,7.13642770421312,2.204467415182207,1.124784181295713,-0.3032903351054498,-0.28325331696087397,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,-0.7438558727860937,True,False,False,False,False,False,False,False,False,False,True,False
0.5029090053042157,1.3548506155848,-0.3941177466011154,-0.24511448478620415,0.00688370355075971,0.007824711469879035,-0.32540369079754766,-0.6676436790935996,1.687435768172647,-0.3083120741961687,-0.13071059366440932,-0.21117340480322244,-0.9215878757410092,-0.4876977129913015,False,False,False,False,False,True,False,False,False,False,True,True
0.8017100189363554,-0.3257460291534026,-0.3941177466011154,-0.24511448478620415,0.5450674696645835,-0.3855355850762468,-0.28348542705769264,-0.4887845782710788,-0.31471247488832593,0.6967078530579648,-0.13071059366440932,-0.21117340480322244,-0.49486193074221496,-0.2315395531965093,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.4864514153869121,-0.5893346782580268,1.1986087028581596,1.195123208268279,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.9215878757410092,-0.2315395531965093,False,False,False,False,False,False,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.2622081795061522,-0.4589807950916624,-0.25187677897707783,-0.05719476901391315,-0.31471247488832593,-0.3083120741961687,-0.13071059366440932,0.9486342037596869,-0.0681359857434207,-0.7438558727860937,False,False,False,False,False,True,False,False,False,False,True,False
-0.6922950492243432,-0.4382859830295613,1.9705887330055771,0.5843155736353088,-0.21735953233000022,-0.31252265802528095,-0.459088990667826,-0.5593319286844737,-0.16833026825049438,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.0681359857434207,-0.7438558727860937,False,False,False,False,False,False,False,False,True,False,True,False
-0.6922950492243432,-0.4382859830295613,-0.3941177466011154,-0.24511448478620415,-0.6434216805034441,-0.49834941752445705,2.3037404916350757,1.8908554109121745,-0.31471247488832593,-0.3083120741961687,-1.228946791199106,-0.791077209084677,-0.0681359857434207,-0.2315395531965093,False,False,False,False,False,True,False,False,False,False,True,False
